name,href,lda_topic0_match_pct,lda_topic1_match_pct,lda_topic2_match_pct,lda_topic3_match_pct,lda_topic4_match_pct,lsa_topic0_cos_match,lsa_topic1_cos_match,lsa_topic2_cos_match,lsa_topic3_cos_match,lsa_topic4_cos_match,lsa_topic5_cos_match,lsa_topic6_cos_match,lsa_topic7_cos_match,lsa_topic8_cos_match,lsa_topic9_cos_match,forced_alt_lda_topic0_match_pct,forced_alt_lda_topic1_match_pct,forced_alt_lda_topic2_match_pct,forced_alt_lda_topic3_match_pct,forced_alt_lda_topic4_match_pct,forced_alt_lda_topic5_match_pct,forced_alt_lda_topic6_match_pct,forced_alt_lda_topic7_match_pct,forced_alt_lda_topic8_match_pct,forced_alt_lda_topic9_match_pct,forced_alt_lda_topic10_match_pct,forced_alt_lda_topic11_match_pct,forced_alt_lda_topic12_match_pct,forced_alt_lda_topic13_match_pct,forced_alt_lda_topic14_match_pct,forced_alt_lda_topic15_match_pct,forced_alt_lda_topic16_match_pct,forced_alt_lda_topic17_match_pct,forced_alt_lda_topic18_match_pct,forced_alt_lda_topic19_match_pct
Game of Thrones,/title/tt0944947/,0.32132393403112247,0.14053535966720546,0.040049562618849247,0.4583955038426477,0.039695639840174955,0.29079900917145257,0.03407793024586961,-0.15632147488104356,0.3016769025642938,0.04241186457267374,0.1000926056772214,0.012537749678454866,-0.11199800776832652,0.11776291432193525,-0.05699168646804582,0.009782220099116619,0.009782234702654474,0.009782214223333847,0.009782214205484585,0.009782214539776402,0.009782215252183733,0.009782214205484658,0.009782218664814319,0.00978221514604949,0.009782219065619697,0.009782251569860526,0.009782214416766955,0.009782214205484701,0.2537639190715132,0.009782258636984013,0.00978221420548464,0.009782237253621758,0.00978223708870098,0.5701560592415811,0.009782214205484595
Prison Break,/title/tt0455275/,0.04635842602128926,0.04710877989514679,0.045487033200562674,0.81454174516532,0.046504015717681355,0.08738416922011766,0.07913785162431206,-0.05431535224766389,-0.056398613241473765,-0.003083640170063991,-0.02263246245459758,0.05453889544314276,-0.00958421628042887,-0.022123299362620863,0.05300781708740387,0.011359912855754852,0.011359913171969766,0.011359913292175353,0.011359912837328161,0.011359914958084636,0.2587553020125502,0.011359912837393096,0.011359912838338307,0.011359913237186365,0.5367662471263697,0.011359919219329235,0.011359913128163548,0.011359912837327115,0.011359915123613755,0.011359914396884128,0.011359912839661439,0.011359916909735496,0.011359914136167819,0.011359913404640118,0.011359912837327107
Vikings,/title/tt2306299/,0.05226275115058879,0.04651785005002628,0.04469888714125783,0.44004091606082035,0.4164795955973068,0.14599466069127184,-0.037601635867918995,-0.10155496708228337,0.02827951772520685,0.12151929019330282,-0.001391832120680614,0.1007403905089918,-0.04045362215293245,0.08257261406331015,-0.06328945759662241,0.011141767613729217,0.1428405919135914,0.011141766691246398,0.01114837297436121,0.011141767260770728,0.011141766692840541,0.011141766685500418,0.011141766688528362,0.34717422671173,0.03365832902892089,0.011141767168442365,0.011141803536977189,0.011141766685502055,0.019846655688801125,0.011141767524600393,0.011141766685500284,0.011141766790209603,0.01114176670016167,0.2893470502617962,0.011141766696789996
The Boys,/title/tt1190634/,0.04726883856839612,0.053659902116570776,0.04667242238393818,0.8060604780206758,0.04633835891041899,0.33229465707632694,0.06143058958330689,-0.11744958374319775,-0.037260872434191204,-0.014104130689247044,-0.05087039327700276,0.12753507484801305,-0.31841610833337175,-0.19370647427240498,0.018730801972590923,0.011321626088789769,0.011321630640613076,0.01132162612116246,0.011321626079200578,0.011321626072333892,0.01132162645530742,0.011321626071648116,0.011321626076016144,0.011321626117822637,0.3414269912325249,0.011321626129146948,0.011321627661188768,0.011321626070605962,0.011321626309676426,0.011321627537274045,0.011321626082883243,0.011321626196561681,0.01132162607060596,0.4547837309092223,0.011321626077415572
The Mandalorian,/title/tt8111088/,0.8129582467586748,0.04640052657192524,0.046462306474860084,0.047025677307117306,0.04715324288742268,0.13829174287022797,-0.05639774909288313,-0.12726446183409218,0.01781222907251357,0.06351604142536607,0.09973956481202814,0.2622866678077097,0.23324339745912,0.006337785462882724,-0.1376442628939842,0.011572973904014799,0.011572973943467724,0.011572973910859059,0.011572973901641413,0.011572974013444098,0.01157297390630143,0.01157297390166343,0.011572973936667768,0.011572973901630727,0.7801124490416249,0.011572973944599996,0.011572973942709614,0.011572973901657558,0.01157297398960446,0.011573741837103435,0.011572973901649141,0.01157297439892876,0.011572973901654965,0.011573251919133817,0.011572973901642958
The Witcher,/title/tt5180504/,0.04599566554177925,0.04439659589517307,0.044337578092865995,0.8208332451436852,0.044436915326496663,0.31888267076620797,0.028526871527443463,-0.17372903396874673,0.36109703915521574,-0.020521569795136436,0.19007049344087085,-0.02095934818813488,-0.12040835238256203,-0.01747922292698693,-0.08600439600477636,0.011065229103127882,0.011065230662930158,0.01106526758160769,0.011065229073352702,0.011065229145213303,0.011065229099442691,0.011065229073352726,0.011065229074518483,0.011065229075838219,0.39014408852010024,0.011065229097220162,0.011065229082269302,0.01106522907335275,0.011065229213614499,0.011065229326266905,0.011065229073352724,0.011065229083714321,0.011065229073352743,0.41068174747383696,0.011065229093535358
Money Heist,/title/tt6468322/,0.04771178612335962,0.05632363046597375,0.5371826383496324,0.3108476104595744,0.04793433460145979,0.14040416631251962,0.1801564161954128,-0.07374201358787917,-0.12297232857097712,0.012253131802821131,-0.05080811264211848,0.051599665516251586,-0.061262946923852896,-0.05326301505738285,0.04559181987550738,0.011391363363598429,0.011391363486401759,0.011391363368874195,0.011391363360605285,0.011391412605301415,0.0113913754807838,0.011391363383320103,0.011391364498057494,0.011392791109000634,0.011391381511074867,0.011391363457604936,0.12877007579253402,0.011391363360608397,0.020538349818365092,0.24509517880815854,0.011391363361976683,0.011391370438075246,0.011391363360608113,0.4233330660744455,0.011391363360605582
Squid Game,/title/tt10919420/,0.6130693307295484,0.04464410917144013,0.04479092668575091,0.2526554948058999,0.04484013860736072,0.1036266673301477,0.031055900249651776,-0.052442904202438106,0.004217030585186145,-0.008902101259841423,-0.0023442583834825887,0.02477430201373285,0.06329570320236737,-0.021957246550369545,0.0793787846767929,0.38803865037995117,0.011062271274782105,0.011062271266938657,0.011062271067482893,0.011067098294118364,0.011062271141083567,0.011062271067498826,0.01106227107012143,0.011062271068005615,0.02447848831702927,0.011062271217194025,0.01106227778978222,0.011062271067514834,0.011062271441067037,0.011062271198111786,0.011062271067500604,0.011062271085004348,0.011062271067509705,0.39941941805181763,0.011062271067485948
Daredevil,/title/tt3322312/,0.08335179854013317,0.040530753150388066,0.038447210021422026,0.7992638290439877,0.03840640924406889,0.19950432804008728,0.09800581555715261,-0.1125283840296174,-0.01723038919585913,-0.003854014678935883,-0.06825711394944674,0.15126700519542863,-0.2470257638729879,-0.18257189290323203,-0.05070988318656241,0.009309022541512373,0.009309022679470582,0.009309022560685151,0.009309022533789853,0.009309022533635752,0.009309023755376868,0.009309022533595434,0.009309022534224758,0.009309022534395903,0.2943149818934258,0.009309022542968034,0.009309026256389047,0.009309025146302429,0.5381226029299871,0.009309022844096591,0.009309022711977274,0.009309023324910062,0.009309022533580845,0.009309022736254785,0.009309022873421337
Arrow,/title/tt2193021/,0.04644157867301235,0.04897999640608916,0.04500276903397602,0.8133769337786806,0.0461987221082419,0.2923859088263904,0.025403853173961634,-0.27092918484096223,-0.0195828737023266,0.024135251281904066,-0.07554165282368576,0.22676227124876186,-0.3826959504964923,-0.2161454983829886,-0.044891097628123475,0.011206697375054512,0.011206697530182623,0.011206697650589341,0.011206697372751664,0.011206697510729266,0.011206698656096243,0.011206697372592557,0.01120669739707886,0.011206700810488005,0.787072721544954,0.011206697487726404,0.011206697466625008,0.011206697372592571,0.011206697838988904,0.011206697612185736,0.011206697372619895,0.011206697379849135,0.011206697372592566,0.011206719503710293,0.011206697372592545
