name,href,lda_topic0_match_pct,lda_topic1_match_pct,lda_topic2_match_pct,lda_topic3_match_pct,lda_topic4_match_pct,lsa_topic0_cos_match,lsa_topic1_cos_match,lsa_topic2_cos_match,lsa_topic3_cos_match,lsa_topic4_cos_match,lsa_topic5_cos_match,lsa_topic6_cos_match,lsa_topic7_cos_match,lsa_topic8_cos_match,lsa_topic9_cos_match,forced_alt_lda_topic0_match_pct,forced_alt_lda_topic1_match_pct,forced_alt_lda_topic2_match_pct,forced_alt_lda_topic3_match_pct,forced_alt_lda_topic4_match_pct,forced_alt_lda_topic5_match_pct,forced_alt_lda_topic6_match_pct,forced_alt_lda_topic7_match_pct,forced_alt_lda_topic8_match_pct,forced_alt_lda_topic9_match_pct,forced_alt_lda_topic10_match_pct,forced_alt_lda_topic11_match_pct,forced_alt_lda_topic12_match_pct,forced_alt_lda_topic13_match_pct,forced_alt_lda_topic14_match_pct,forced_alt_lda_topic15_match_pct,forced_alt_lda_topic16_match_pct,forced_alt_lda_topic17_match_pct,forced_alt_lda_topic18_match_pct,forced_alt_lda_topic19_match_pct
Game of Thrones,/title/tt0944947/,0.27792552622956396,0.03059987859137217,0.03168328450644087,0.6288688560883489,0.030922454584274114,0.21855196704589147,-0.054513314704002065,-0.17066610661833578,-0.05094548782851677,-0.11202590865717202,0.06086490413504342,0.06131187806880028,-0.11145162726071953,-0.07875244190997988,-0.08737943974204332,0.04559954957444154,0.00764343410930621,0.007643434254837555,0.08020209813588149,0.00764343402141194,0.007643434260827559,0.0076434340213419865,0.007643438011807284,0.00764343498335858,0.007643434026122591,0.059362183109678196,0.007643434019640868,0.007643434737753349,0.0076434388056477115,0.007643439494481092,0.007643436141631365,0.007643434019570364,0.0076434340195703715,0.6925412062241149,0.0076434340285751155
Prison Break,/title/tt0455275/,0.03894220670755525,0.03832815412495726,0.844778436528582,0.039260538722762604,0.03869066391614301,0.13139212897586458,0.03090380958492443,-0.031670891790372094,0.004201589737431744,-0.0027324023815322633,0.05197515302772311,0.009105365157305007,0.010824061688156014,-0.024609543361423545,0.027175398578330536,0.21439256481463567,0.009577565801048325,0.009577565771795572,0.009577565834491666,0.009577565770259117,0.009577566006654952,0.009577565775001826,0.009577571414822694,0.009577565967429402,0.009577565906054054,0.009577565823301663,0.009577565770259117,0.009577565993093047,0.009577566218538197,0.009577565830327237,0.009577566316791245,0.009577565770259117,0.009577565770259118,0.6132112436200896,0.00957756582488845
Vikings,/title/tt2306299/,0.22912345364788905,0.03183684482135887,0.03277040393008281,0.6740753714722313,0.03219392612843802,0.17525388785511917,-0.05871065975440749,-0.16220217865439512,-0.05073409979026823,-0.08908664964185545,0.01760091279801984,0.050662180415750546,-0.022925574872979276,-0.12833133311131972,-0.08062757560791048,0.007952156274453498,0.007952156195115018,0.007952156496111525,0.007952156380574876,0.007952156195662939,0.007952156231852489,0.007952156195904865,0.007952156234658227,0.007952156409264005,0.007952156195038123,0.374774752235763,0.007952156198521795,0.007952156304125728,0.22353673151360912,0.007952156256814282,0.007952156219967118,0.007952156196467204,0.007952156194164029,0.26650185981140234,0.007952156260529815
The Boys,/title/tt1190634/,0.03986920016087669,0.03944422551962507,0.8408693984993163,0.04030300195458147,0.0395141738656005,0.13979257952586954,0.010129942502602076,-0.06313592553227987,0.03976777103112809,0.028712132940841788,-0.01767064204155802,-0.038941995096201436,-0.06433809258505199,-0.06851799966071631,-0.010090881088801004,0.00985490350280535,0.009854902015715214,0.009854902013732512,0.2685456492977104,0.00985490201290439,0.009854902294736985,0.009854902518855919,0.009854902014546535,0.009854902596788867,0.009854902037154976,0.009854904044786684,0.009854902012904392,0.1397492732514236,0.009854902039703878,0.00985490203568307,0.009854902028451478,0.009854902012904392,0.009854902012904393,0.4241717382230851,0.009854902033201773
The Mandalorian,/title/tt8111088/,0.0406373350199897,0.039694687340911215,0.040179907516917746,0.839726145976751,0.03976192414543034,0.09691083154127493,-0.03872107544523998,-0.1521851356381841,0.00957454291067745,0.08734160615478051,0.04861156309331034,0.016642627760287007,0.13947157976277685,0.07588970313549558,0.015351988200669485,0.06335006612421303,0.00991630454141457,0.009916288209932891,0.00991629098776396,0.009916288209932919,0.040411877061159694,0.00991628820993287,0.03909507599411517,0.009916291678782187,0.00991628822139274,0.009916288447004484,0.009916288209932924,0.009916290002777942,0.0690703924804482,0.009916288246184022,0.009916288506214593,0.009916288209932926,0.009916288209932952,0.6393282402206518,0.009916288228280033
The Witcher,/title/tt5180504/,0.04105108835632629,0.04079751444690907,0.04239869049814197,0.8348990293824968,0.04085367731612586,0.17259229088552638,-0.04472734590313712,-0.17333824415126178,0.0718602014643073,-0.0688228399310258,0.004010182999201519,0.041541486008235165,-0.1594090065219497,-0.04065833826574468,0.022126684977611152,0.010192291881246325,0.010192291387171792,0.010192291386362502,0.010192291424180402,0.010192291386193462,0.01019229139078055,0.010192291387966457,0.010192291386744596,0.010192291723348559,0.010192291395540605,0.09218075952202372,0.010192291386193462,0.010192291806934328,0.010192291429044199,0.0528223177257913,0.010192291386601425,0.010192291386193462,0.010192291386193464,0.6817279674667066,0.010192291754782841
Money Heist,/title/tt6468322/,0.18624920883692783,0.03282548409586564,0.7143248340163355,0.03355981186645706,0.03304066118441383,0.15095275041587036,0.08075575287048081,-0.022442351638059698,-0.009928948454268255,-0.016649404898321472,0.01695502220940401,0.053648144372387935,0.009759417128210946,-0.059601429809791745,-0.005111870662349069,0.3399619570614501,0.008199241227812003,0.008199241157318226,0.008199241222096088,0.008199241157200804,0.008199241200196486,0.00819924118292424,0.008199241165315705,0.008199241697228082,0.008199241227544394,0.06926831177229455,0.00819924123027183,0.008199241521246875,0.00819924154038878,0.008199241286794431,0.008199241231283606,0.008199241157200804,0.008199241682628242,0.45138262905483845,0.008199241223966482
Squid Game,/title/tt10919420/,0.0377484218379317,0.03727967757571409,0.03858584851173415,0.608191399163714,0.2781946529109061,0.09659793399685855,-0.0234285466850335,-0.00937765616131947,0.04459517955521491,-0.024704773833314406,-0.035885834979096455,-0.030347914273297243,0.023010170332243656,-0.029922424655274466,0.06673201752401921,0.00930408770980915,0.3251279180693665,0.009304086845529228,0.009304087118264586,0.009304086846120836,0.009304086885378364,0.009304086845529224,0.009304086872580672,0.18735830542184365,0.009304086845867305,0.009304087049804096,0.009304086845529231,0.009304087073857952,0.009304086946254519,0.009304086923219428,0.009304086845529224,0.009304086845529231,0.009304086994465104,0.32934429803865006,0.009304086976871774
Daredevil,/title/tt3322312/,0.036226715425434285,0.03598456655607001,0.8547528041888659,0.03654569863048319,0.03649021519914657,0.20452298754616652,0.09034766358718099,-0.029860750762850864,0.025897511160290855,0.2086748711306305,-0.058796479018119296,0.05699700060833502,-0.11780871396562581,-0.04876726246866114,-0.0823087612416103,0.1971630043395235,0.008992696776747374,0.00899269686358878,0.008992696818863197,0.008992696776747352,0.008992697328762546,0.008992696945952868,0.008992696817092851,0.008992697081385954,0.008992697239198563,0.008992696801185545,0.008992696776747352,0.00899269711213843,0.00899269680473239,0.00899269680675156,0.008992696848785328,0.008992696776747352,0.008992696776747352,0.6409684515311808,0.008992696777120909
Arrow,/title/tt2193021/,0.03789110998636018,0.03653084331635241,0.8511883109910062,0.03735817287835383,0.037031562827927286,0.1546142734816571,0.027172652595105446,-0.08156724067219419,0.037921941679962205,0.08419892498104514,-0.0019374905262730233,0.012908018186115741,-0.0677291808024851,-0.051963590184567345,-0.057841024632560016,0.009126990379489023,0.009126989743653186,0.00912698977830904,0.009126989844248059,0.009126989744353053,0.009126989741825091,0.0959373935805082,0.0091269897399634,0.009126989846393714,0.00912698980487307,0.00912699013780354,0.009126989739955805,0.009126990050445812,0.07948969551465357,0.009126990982468268,0.009126989739955804,0.009126989739955805,0.009126989739955809,0.6694140819101101,0.009126990241079696
